"Id","Indicator","CollectionFrequency","YearType","Year","Total","Apr","May","Jun","Q1","Jul","Aug","Sep","Q2","Oct","Nov","Dec","Q3","Jan","Feb","Mar","Q4","Polarity"
"LIB02-M","Books Borrowed - Rowntree Park Reading Cafe","Monthly","Financial Year","2022/2023","","352.00","457.00","385.00","1194.00","488.00","517.00","469.00","1474.00","400.00","383.00","317.00","1100.00","","","","","Up is Good"
"LIB02-N","Books Borrowed - Strensall Library","Monthly","Financial Year","2014/2015","27860.00","1971.00","2118.00","2285.00","6374.00","2600.00","2391.00","2352.00","7343.00","2322.00","2122.00","1887.00","6331.00","2799.00","2539.00","2474.00","7812.00","Up is Good"
"LIB02-N","Books Borrowed - Strensall Library","Monthly","Financial Year","2015/2016","30131.00","2684.00","2655.00","2702.00","8041.00","2752.00","2852.00","2636.00","8240.00","3025.00","2692.00","1862.00","7579.00","2156.00","1810.00","2305.00","6271.00","Up is Good"
"LIB02-N","Books Borrowed - Strensall Library","Monthly","Financial Year","2016/2017","22468.00","2450.00","1838.00","1626.00","5914.00","1704.00","2206.00","1929.00","5839.00","2040.00","1920.00","1660.00","5620.00","1772.00","1571.00","1752.00","5095.00","Up is Good"
"LIB02-N","Books Borrowed - Strensall Library","Monthly","Financial Year","2017/2018","18666.00","1466.00","1420.00","1369.00","4255.00","1738.00","2058.00","1574.00","5370.00","1692.00","1383.00","1084.00","4159.00","1696.00","1639.00","1547.00","4882.00","Up is Good"
"LIB02-N","Books Borrowed - Strensall Library","Monthly","Financial Year","2018/2019","16959.00","1525.00","1465.00","1420.00","4410.00","1562.00","1613.00","1425.00","4600.00","1341.00","1466.00","950.00","3757.00","1451.00","1181.00","1560.00","4192.00","Up is Good"
"LIB02-N","Books Borrowed - Strensall Library","Monthly","Financial Year","2019/2020","17707.00","1514.00","1417.00","1302.00","4233.00","1655.00","1723.00","1530.00","4908.00","1461.00","1372.00","1060.00","3893.00","1705.00","1609.00","1359.00","4673.00","Up is Good"
"LIB02-N","Books Borrowed - Strensall Library","Monthly","Financial Year","2020/2021","3457.00","0.00","0.00","0.00","0.00","0.00","2.00","814.00","816.00","1392.00","393.00","751.00","2536.00","105.00","0.00","0.00","105.00","Up is Good"
"LIB02-N","Books Borrowed - Strensall Library","Monthly","Financial Year","2021/2022","14994.00","798.00","1284.00","1244.00","3326.00","1437.00","1396.00","1346.00","4179.00","1178.00","1302.00","942.00","3422.00","1344.00","1250.00","1473.00","4067.00","Up is Good"
"LIB02-N","Books Borrowed - Strensall Library","Monthly","Financial Year","2022/2023","","1292.00","1324.00","1264.00","3880.00","1243.00","1450.00","1440.00","4133.00","1444.00","1265.00","992.00","3701.00","","","","","Up is Good"
"LIB02-O","Books Borrowed - Sycamore House Reading Library","Monthly","Financial Year","2014/2015","7265.00","75.00","75.00","936.00","1086.00","1056.00","804.00","1115.00","2975.00","1071.00","737.00","580.00","2388.00","362.00","197.00","257.00","816.00","Up is Good"
"LIB02-O","Books Borrowed - Sycamore House Reading Library","Monthly","Financial Year","2015/2016","2390.00","225.00","169.00","273.00","667.00","274.00","212.00","227.00","713.00","179.00","174.00","170.00","523.00","173.00","109.00","205.00","487.00","Up is Good"
"LIB02-O","Books Borrowed - Sycamore House Reading Library","Monthly","Financial Year","2016/2017","1904.00","236.00","178.00","150.00","564.00","106.00","143.00","136.00","385.00","183.00","216.00","112.00","511.00","170.00","109.00","165.00","444.00","Up is Good"
"LIB02-O","Books Borrowed - Sycamore House Reading Library","Monthly","Financial Year","2017/2018","928.00","89.00","42.00","23.00","154.00","44.00","61.00","100.00","205.00","90.00","167.00","72.00","329.00","122.00","62.00","56.00","240.00","Up is Good"
"LIB02-O","Books Borrowed - Sycamore House Reading Library","Monthly","Financial Year","2018/2019","NC","49.00","63.00","24.00","136.00","31.00","8.00","0.00","39.00","NC","NC","NC","NC","NC","NC","NC","NC","Up is Good"
"LIB02-P","Books Borrowed - Burnholme/Tang Hall Explore","Monthly","Financial Year","2014/2015","80133.00","5525.00","5866.00","7127.00","18518.00","8081.00","8406.00","7195.00","23682.00","7282.00","6434.00","5489.00","19205.00","6580.00","5757.00","6391.00","18728.00","Up is Good"
"LIB02-P","Books Borrowed - Burnholme/Tang Hall Explore","Monthly","Financial Year","2015/2016","68742.00","5564.00","5778.00","5702.00","17044.00","7165.00","6346.00","6218.00","19729.00","5587.00","5265.00","4656.00","15508.00","5384.00","5447.00","5630.00","16461.00","Up is Good"
"LIB02-P","Books Borrowed - Burnholme/Tang Hall Explore","Monthly","Financial Year","2016/2017","67996.00","5794.00","5402.00","5453.00","16649.00","6103.00","6821.00","5749.00","18673.00","5652.00","5611.00","5089.00","16352.00","5501.00","5335.00","5486.00","16322.00","Up is Good"
"LIB02-P","Books Borrowed - Burnholme/Tang Hall Explore","Monthly","Financial Year","2017/2018","65816.00","5157.00","5235.00","5615.00","16007.00","6257.00","6169.00","5440.00","17866.00","5735.00","5073.00","5100.00","15908.00","5437.00","4748.00","5850.00","16035.00","Up is Good"
"LIB02-P","Books Borrowed - Burnholme/Tang Hall Explore","Monthly","Financial Year","2018/2019","76886.00","5202.00","4556.00","4109.00","13867.00","7770.00","8705.00","6965.00","23440.00","7539.00","6923.00","5540.00","20002.00","6995.00","6064.00","6518.00","19577.00","Up is Good"
"LIB02-P","Books Borrowed - Burnholme/Tang Hall Explore","Monthly","Financial Year","2019/2020","80594.00","7031.00","6699.00","6419.00","20149.00","7763.00","7792.00","7045.00","22600.00","6857.00","7125.00","5213.00","19195.00","6546.00","6777.00","5327.00","18650.00","Up is Good"
"LIB02-P","Books Borrowed - Burnholme/Tang Hall Explore","Monthly","Financial Year","2020/2021","22289.00","0.00","0.00","0.00","0.00","1534.00","1713.00","3502.00","6749.00","5940.00","2270.00","2047.00","10257.00","2077.00","1746.00","1460.00","5283.00","Up is Good"
"LIB02-P","Books Borrowed - Burnholme/Tang Hall Explore","Monthly","Financial Year","2021/2022","78401.00","4037.00","5763.00","6483.00","16283.00","7716.00","7708.00","6769.00","22193.00","7039.00","6989.00","5475.00","19503.00","6788.00","6420.00","7214.00","20422.00","Up is Good"
"LIB02-P","Books Borrowed - Burnholme/Tang Hall Explore","Monthly","Financial Year","2022/2023","","6626.00","7203.00","6251.00","20080.00","7937.00","8070.00","6833.00","22840.00","7532.00","7374.00","5683.00","20589.00","","","","","Up is Good"
"LIB02-Q","Books Borrowed - York Explore","Monthly","Financial Year","2014/2015","145019.00","27842.00","26741.00","5468.00","60051.00","4549.00","4003.00","3727.00","12279.00","3046.00","3138.00","3216.00","9400.00","20852.00","20591.00","21846.00","63289.00","Up is Good"
"LIB02-Q","Books Borrowed - York Explore","Monthly","Financial Year","2015/2016","252971.00","20080.00","21496.00","19883.00","61459.00","23115.00","22830.00","21064.00","67009.00","21863.00","20136.00","17549.00","59548.00","21272.00","21402.00","22281.00","64955.00","Up is Good"
"LIB02-Q","Books Borrowed - York Explore","Monthly","Financial Year","2016/2017","261080.00","22217.00","21407.00","21341.00","64965.00","22889.00","24929.00","21115.00","68933.00","22733.00","20329.00","17438.00","60500.00","22723.00","20636.00","23323.00","66682.00","Up is Good"
"LIB02-Q","Books Borrowed - York Explore","Monthly","Financial Year","2017/2018","269726.00","22084.00","22609.00","21173.00","65866.00","24009.00","26180.00","23268.00","73457.00","23137.00","21446.00","18724.00","63307.00","22965.00","21032.00","23099.00","67096.00","Up is Good"
"LIB02-Q","Books Borrowed - York Explore","Monthly","Financial Year","2018/2019","263082.00","22932.00","22043.00","21704.00","66679.00","23224.00","24532.00","22043.00","69799.00","23337.00","21230.00","17399.00","61966.00","23319.00","20260.00","21059.00","64638.00","Up is Good"
"LIB02-Q","Books Borrowed - York Explore","Monthly","Financial Year","2019/2020","240857.00","20382.00","20447.00","19519.00","60348.00","22119.00","23351.00","19996.00","65466.00","21757.00","19734.00","17965.00","59456.00","21238.00","20145.00","14204.00","55587.00","Up is Good"
"LIB02-Q","Books Borrowed - York Explore","Monthly","Financial Year","2020/2021","37886.00","0.00","0.00","0.00","0.00","1829.00","1666.00","7740.00","11235.00","12341.00","4107.00","4080.00","20528.00","2661.00","1639.00","1823.00","6123.00","Up is Good"
"LIB02-Q","Books Borrowed - York Explore","Monthly","Financial Year","2021/2022","176044.00","7839.00","12775.00","13624.00","34238.00","14489.00","17089.00","15544.00","47122.00","17192.00","15583.00","12435.00","45210.00","17191.00","14954.00","17329.00","49474.00","Up is Good"
"LIB02-Q","Books Borrowed - York Explore","Monthly","Financial Year","2022/2023","","16179.00","17348.00","16521.00","50048.00","17774.00","20339.00","17566.00","55679.00","18422.00","16798.00","14178.00","49398.00","","","","","Up is Good"
"LIB02-R","Books Borrowed - E-Library","Monthly","Financial Year","2014/2015","14425.00","814.00","837.00","1515.00","3166.00","1163.00","1317.00","1218.00","3698.00","1261.00","1212.00","1080.00","3553.00","1231.00","1340.00","1437.00","4008.00","Up is Good"
"LIB02-R","Books Borrowed - E-Library","Monthly","Financial Year","2015/2016","20256.00","1245.00","1439.00","1345.00","4029.00","1665.00","1730.00","1626.00","5021.00","1572.00","1407.00","1802.00","4781.00","2160.00","2014.00","2251.00","6425.00","Up is Good"
"LIB02-R","Books Borrowed - E-Library","Monthly","Financial Year","2016/2017","27429.00","2094.00","2117.00","1874.00","6085.00","2351.00","2464.00","2176.00","6991.00","2357.00","2266.00","2285.00","6908.00","2440.00","2503.00","2502.00","7445.00","Up is Good"
"LIB02-R","Books Borrowed - E-Library","Monthly","Financial Year","2017/2018","31864.00","2637.00","2518.00","2300.00","7455.00","2578.00","2909.00","2466.00","7953.00","2534.00","2457.00","2602.00","7593.00","2838.00","2938.00","3087.00","8863.00","Up is Good"
"LIB02-R","Books Borrowed - E-Library","Monthly","Financial Year","2018/2019","36626.00","2871.00","2745.00","2901.00","8517.00","3078.00","3491.00","2948.00","9517.00","3152.00","2986.00","3062.00","9200.00","3236.00","2952.00","3204.00","9392.00","Up is Good"
"LIB02-R","Books Borrowed - E-Library","Monthly","Financial Year","2019/2020","45147.00","3418.00","3278.00","3254.00","9950.00","3616.00","3839.00","3567.00","11022.00","3834.00","3641.00","3624.00","11099.00","4148.00","3959.00","4969.00","13076.00","Up is Good"
"LIB02-R","Books Borrowed - E-Library","Monthly","Financial Year","2020/2021","363844.00","23358.00","29903.00","25641.00","78902.00","22945.00","27704.00","30515.00","81164.00","32221.00","32495.00","29702.00","94418.00","36732.00","34980.00","37648.00","109360.00","Up is Good"
"LIB02-R","Books Borrowed - E-Library","Monthly","Financial Year","2021/2022","364517.00","34794.00","32890.00","28290.00","95974.00","29328.00","30401.00","28871.00","88600.00","31284.00","30001.00","29516.00","90801.00","29564.00","29209.00","30369.00","89142.00","Up is Good"
"LIB02-R","Books Borrowed - E-Library","Monthly","Financial Year","2022/2023","","31599.00","31597.00","30373.00","93569.00","34660.00","33576.00","31210.00","99446.00","36084.00","33650.00","32725.00","102459.00","","","","","Up is Good"
"LIB02-S","Books Borrowed - Homestead Park","Monthly","Financial Year","2016/2017","392.00","","","","","111.00","104.00","44.00","259.00","43.00","75.00","15.00","133.00","0.00","0.00","0.00","0.00","Up is Good"
"LIB02-S","Books Borrowed - Homestead Park","Monthly","Financial Year","2017/2018","26.00","2.00","9.00","4.00","15.00","1.00","1.00","9.00","11.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Up is Good"
"LIB02-S","Books Borrowed - Homestead Park","Monthly","Financial Year","2018/2019","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Up is Good"
"LIB02-S","Books Borrowed - Homestead Park","Monthly","Financial Year","2019/2020","68.00","13.00","19.00","4.00","36.00","12.00","18.00","2.00","32.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Up is Good"
"LIB02-S","Books Borrowed - Homestead Park","Monthly","Financial Year","2020/2021","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Up is Good"
"LIB02-S","Books Borrowed - Homestead Park","Monthly","Financial Year","2021/2022","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Up is Good"
"LIB02-S","Books Borrowed - Homestead Park","Monthly","Financial Year","2022/2023","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","Up is Good"
"TAP13a","% of Talkabout panel who give unpaid help to any group, club or organisation","Quarterly","Financial Year","2012/2013","45.00","","","","","","","","","","","","","","","","","Up is Good"
"TAP13a","% of Talkabout panel who give unpaid help to any group, club or organisation","Quarterly","Financial Year","2013/2014","55.00","","","","","","","","","","","","","","","","","Up is Good"
"TAP13a","% of Talkabout panel who give unpaid help to any group, club or organisation","Quarterly","Financial Year","2014/2015","NC","","","","","","","","","","","","","","","","","Up is Good"
"TAP13a","% of Talkabout panel who give unpaid help to any group, club or organisation","Quarterly","Financial Year","2015/2016","NC","","","","","","","","","","","","","","","","","Up is Good"
"TAP13a","% of Talkabout panel who give unpaid help to any group, club or organisation","Quarterly","Financial Year","2016/2017","64.30","","","","64.80","","","","NC","","","","64.30","","","","NC","Up is Good"
"TAP13a","% of Talkabout panel who give unpaid help to any group, club or organisation","Quarterly","Financial Year","2017/2018","66.22","","","","66.44","","","","NC","","","","66.22","","","","NC","Up is Good"
"TAP13a","% of Talkabout panel who give unpaid help to any group, club or organisation","Quarterly","Financial Year","2018/2019","64.72","","","","67.83","","","","NC","","","","64.72","","","","NC","Up is Good"
"TAP13a","% of Talkabout panel who give unpaid help to any group, club or organisation","Quarterly","Financial Year","2019/2020","67.17","","","","64.98","","","","NC","","","","67.17","","","","NC","Up is Good"
"TAP13a","% of Talkabout panel who give unpaid help to any group, club or organisation","Quarterly","Financial Year","2020/2021","71.22","","","","72.27","","","","71.22","","","","NC","","","","NC","Up is Good"
"TAP13a","% of Talkabout panel who give unpaid help to any group, club or organisation","Quarterly","Financial Year","2021/2022","61.35","","","","56.00","","","","NC","","","","61.35","","","","NC","Up is Good"
"TAP13a","% of Talkabout panel who give unpaid help to any group, club or organisation","Quarterly","Financial Year","2022/2023","","","","","65.38","","","","","","","","60.64","","","","","Up is Good"
"TAP13b","% of Talkabout panel who do not give unpaid help to any group, club or organisation","Quarterly","Financial Year","2012/2013","54.00","","","","","","","","","","","","","","","","","Up is Bad"
"TAP13b","% of Talkabout panel who do not give unpaid help to any group, club or organisation","Quarterly","Financial Year","2013/2014","45.00","","","","","","","","","","","","","","","","","Up is Bad"
"TAP13b","% of Talkabout panel who do not give unpaid help to any group, club or organisation","Quarterly","Financial Year","2014/2015","NC","","","","","","","","","","","","","","","","","Up is Bad"
"TAP13b","% of Talkabout panel who do not give unpaid help to any group, club or organisation","Quarterly","Financial Year","2015/2016","NC","","","","","","","","","","","","","","","","","Up is Bad"
"TAP13b","% of Talkabout panel who do not give unpaid help to any group, club or organisation","Quarterly","Financial Year","2016/2017","32.66","","","","32.50","","","","NC","","","","32.66","","","","NC","Up is Bad"
"TAP13b","% of Talkabout panel who do not give unpaid help to any group, club or organisation","Quarterly","Financial Year","2017/2018","31.32","","","","30.65","","","","NC","","","","31.32","","","","NC","Up is Bad"
"TAP13b","% of Talkabout panel who do not give unpaid help to any group, club or organisation","Quarterly","Financial Year","2018/2019","30.79","","","","30.00","","","","NC","","","","30.79","","","","NC","Up is Bad"
"TAP13b","% of Talkabout panel who do not give unpaid help to any group, club or organisation","Quarterly","Financial Year","2019/2020","30.58","","","","31.86","","","","NC","","","","30.58","","","","NC","Up is Bad"
"TAP13b","% of Talkabout panel who do not give unpaid help to any group, club or organisation","Quarterly","Financial Year","2020/2021","24.81","","","","24.79","","","","24.81","","","","NC","","","","NC","Up is Bad"
"TAP13b","% of Talkabout panel who do not give unpaid help to any group, club or organisation","Quarterly","Financial Year","2021/2022","36.25","","","","41.00","","","","NC","","","","36.25","","","","NC","Up is Bad"
"TAP13b","% of Talkabout panel who do not give unpaid help to any group, club or organisation","Quarterly","Financial Year","2022/2023","","","","","33.46","","","","","","","","36.17","","","","","Up is Bad"
"TAP31a","% of panel who think that the council and partners are doing well conserving York's heritage","Quarterly","Financial Year","2012/2013","81.00","","","","","","","","","","","","","","","","","Up is Good"
"TAP31a","% of panel who think that the council and partners are doing well conserving York's heritage","Quarterly","Financial Year","2013/2014","70.00","","","","","","","","","","","","","","","","","Up is Good"
"TAP31a","% of panel who think that the council and partners are doing well conserving York's heritage","Quarterly","Financial Year","2014/2015","NC","","","","","","","","","","","","","","","","","Up is Good"
"TAP31a","% of panel who think that the council and partners are doing well conserving York's heritage","Quarterly","Financial Year","2015/2016","NC","","","","","","","","","","","","","","","","","Up is Good"
"TAP31a","% of panel who think that the council and partners are doing well conserving York's heritage","Quarterly","Financial Year","2016/2017","76.41","","","","77.40","","","","NC","","","","76.41","","","","NC","Up is Good"
"TAP31a","% of panel who think that the council and partners are doing well conserving York's heritage","Quarterly","Financial Year","2017/2018","69.48","","","","76.40","","","","NC","","","","69.48","","","","NC","Up is Good"
"TAP31a","% of panel who think that the council and partners are doing well conserving York's heritage","Quarterly","Financial Year","2018/2019","76.67","","","","74.84","","","","NC","","","","76.67","","","","NC","Up is Good"
"TAP31a","% of panel who think that the council and partners are doing well conserving York's heritage","Quarterly","Financial Year","2019/2020","74.75","","","","74.58","","","","NC","","","","74.75","","","","NC","Up is Good"
"TAP31a","% of panel who think that the council and partners are doing well conserving York's heritage","Quarterly","Financial Year","2020/2021","62.78","","","","69.78","","","","62.78","","","","NC","","","","NC","Up is Good"
"TAP31a","% of panel who think that the council and partners are doing well conserving York's heritage","Quarterly","Financial Year","2021/2022","70.28","","","","76.00","","","","NC","","","","70.28","","","","NC","Up is Good"
"TAP31a","% of panel who think that the council and partners are doing well conserving York's heritage","Quarterly","Financial Year","2022/2023","","","","","71.67","","","","","","","","70.32","","","","","Up is Good"
"TAP31b","% of panel who think that the council and partners are not doing well conserving York's heritage","Quarterly","Financial Year","2012/2013","7.00","","","","","","","","","","","","","","","","","Up is Bad"
"TAP31b","% of panel who think that the council and partners are not doing well conserving York's heritage","Quarterly","Financial Year","2013/2014","16.00","","","","","","","","","","","","","","","","","Up is Bad"
"TAP31b","% of panel who think that the council and partners are not doing well conserving York's heritage","Quarterly","Financial Year","2014/2015","NC","","","","","","","","","","","","","","","","","Up is Bad"
"TAP31b","% of panel who think that the council and partners are not doing well conserving York's heritage","Quarterly","Financial Year","2015/2016","NC","","","","","","","","","","","","","","","","","Up is Bad"
"TAP31b","% of panel who think that the council and partners are not doing well conserving York's heritage","Quarterly","Financial Year","2016/2017","15.32","","","","14.00","","","","NC","","","","15.32","","","","NC","Up is Bad"
"TAP31b","% of panel who think that the council and partners are not doing well conserving York's heritage","Quarterly","Financial Year","2017/2018","21.00","","","","15.96","","","","NC","","","","21.00","","","","NC","Up is Bad"
"TAP31b","% of panel who think that the council and partners are not doing well conserving York's heritage","Quarterly","Financial Year","2018/2019","16.44","","","","17.55","","","","NC","","","","16.44","","","","NC","Up is Bad"
"TAP31b","% of panel who think that the council and partners are not doing well conserving York's heritage","Quarterly","Financial Year","2019/2020","17.75","","","","17.44","","","","NC","","","","17.75","","","","NC","Up is Bad"
"TAP31b","% of panel who think that the council and partners are not doing well conserving York's heritage","Quarterly","Financial Year","2020/2021","17.62","","","","13.64","","","","17.62","","","","NC","","","","NC","Up is Bad"
"TAP31b","% of panel who think that the council and partners are not doing well conserving York's heritage","Quarterly","Financial Year","2021/2022","20.68","","","","16.00","","","","NC","","","","20.68","","","","NC","Up is Bad"
"TAP31b","% of panel who think that the council and partners are not doing well conserving York's heritage","Quarterly","Financial Year","2022/2023","","","","","18.54","","","","","","","","18.18","","","","","Up is Bad"
